Call Type,EmployeeID,CallDuration,WaitTime,CallDate,CallTime
3,J632516,1432,2,11-04-2019,10:32:00
3,T664783,872,6,19-06-2019,14:39:00
3,J192194,811,13,13-05-2019,14:00:00
1,K669566,353,8,02-06-2019,19:03:00
3,T659609,886,0,08-02-2019,11:17:00
1,O856292,281,64,03-04-2019,12:32:00
3,I281837,627,0,21-12-2019,13:03:00
3,J192194,1015,5,29-08-2019,15:49:00
3,M855788,1267,0,01-03-2019,17:19:00
2,X409223,1057,2,19-06-2019,10:04:00
2,B971624,58,0,29-08-2019,16:21:00
2,Y193775,540,29,05-12-2019,13:09:00
3,N772493,1440,23,19-10-2019,14:44:00
3,U641256,94,0,21-10-2019,17:43:00
3,V228277,1044,3,26-05-2019,14:42:00
1,E137708,322,169,02-07-2019,11:53:00
1,T659609,332,25,22-08-2019,17:36:00
3,X409223,815,20,29-05-2019,16:20:00
2,T659609,708,30,06-01-2019,18:29:00
3,X991580,387,167,09-04-2019,09:27:00
3,O362956,1113,1,26-10-2019,18:58:00
3,C319958,1470,22,22-06-2019,12:01:00
3,K915074,813,23,21-02-2019,13:41:00
1,I992869,568,2,14-04-2019,19:24:00
3,J192194,1255,0,11-05-2019,18:19:00
1,T664783,1137,28,09-02-2019,14:56:00
3,S704443,370,18,28-06-2019,19:58:00
2,K669566,349,0,01-07-2019,17:18:00
2,K222775,460,18,08-10-2019,19:53:00
2,K273930,663,3,22-07-2019,14:23:00
3,D411745,879,23,17-12-2019,08:41:00
3,Y193775,1134,16,20-01-2019,09:32:00
1,S274120,756,0,02-03-2019,15:31:00
3,I992869,564,19,08-11-2019,19:20:00
3,T659609,552,14,02-08-2019,18:09:00
2,H438047,673,0,27-02-2019,10:29:00
3,O362956,1064,0,11-04-2019,19:58:00
1,B651033,192,0,28-01-2019,18:21:00
2,D411745,1158,2,12-06-2019,19:29:00
2,J632516,610,0,29-04-2019,17:54:00
2,S274120,341,20,13-12-2019,17:34:00
3,O856292,467,29,09-09-2019,13:48:00
3,J173690,1121,0,11-03-2019,08:40:00
2,G727038,315,68,20-03-2019,16:48:00
3,T398672,1429,29,06-01-2019,08:47:00
1,D411745,222,0,23-08-2019,13:21:00
2,P286634,226,22,05-09-2019,11:44:00
2,O856292,986,22,26-04-2019,18:37:00
2,U559430,269,108,12-04-2019,11:28:00
1,K222775,447,23,17-08-2019,11:56:00
3,J632516,1381,16,08-01-2019,15:40:00
2,K669566,798,21,22-10-2019,16:39:00
3,S274120,1307,0,22-05-2019,19:50:00
1,O362956,176,3,06-03-2019,12:10:00
3,F542348,1086,17,07-07-2019,13:53:00
2,X409223,512,0,08-10-2019,13:23:00
2,X825147,323,0,02-03-2019,15:49:00
3,B651033,538,22,27-07-2019,08:47:00
3,D411745,1117,0,02-09-2019,17:19:00
2,V126561,1237,0,18-02-2019,18:32:00
2,A166733,345,0,10-09-2019,19:36:00
3,O362956,669,4,06-04-2019,15:48:00
3,K418200,605,12,03-10-2019,11:58:00
3,E778362,784,0,26-07-2019,11:01:00
3,N470942,72,0,17-11-2019,11:23:00
2,A475155,784,0,26-06-2019,14:00:00
2,M163408,604,196,04-06-2019,17:39:00
2,U194381,154,12,18-01-2019,10:23:00
3,I281837,42,287,19-12-2019,17:43:00
1,K418200,334,10,16-01-2019,10:15:00
2,K222775,1469,0,12-01-2019,16:21:00
2,X825147,719,16,04-01-2019,15:37:00
2,M855788,16,0,16-09-2019,09:18:00
3,J173690,902,0,30-06-2019,09:52:00
2,V228277,963,2,11-12-2019,13:22:00
3,J192194,1322,10,24-12-2019,18:05:00
3,K273930,809,0,26-03-2019,09:18:00
2,J632516,262,0,22-06-2019,10:52:00
2,B651033,13,0,20-04-2019,10:43:00
3,B651033,782,282,22-02-2019,13:18:00
3,K222775,357,2,13-04-2019,16:24:00
3,X110622,42,29,28-10-2019,08:43:00
3,U559430,1062,25,12-09-2019,10:28:00
1,J632516,1005,0,18-08-2019,15:39:00
2,M794992,908,3,26-06-2019,15:19:00
3,O856292,1020,25,11-07-2019,12:00:00
3,M163408,856,0,14-09-2019,19:45:00
3,E243130,625,29,11-12-2019,14:00:00
2,M855788,383,10,02-05-2019,16:15:00
3,I543040,1129,0,29-04-2019,16:07:00
2,N470942,76,0,05-07-2019,18:35:00
1,U194381,1256,0,11-10-2019,13:58:00
3,F533051,1466,0,09-06-2019,09:47:00
1,U641256,656,27,08-08-2019,12:33:00
2,M163408,685,0,11-11-2019,09:44:00
2,B971624,1074,0,09-10-2019,17:07:00
3,M794992,205,27,20-09-2019,13:12:00
2,K273930,1256,0,10-06-2019,19:42:00
2,U194381,1451,25,30-03-2019,18:40:00
1,U194381,1304,19,01-05-2019,16:52:00
3,F533051,480,21,16-11-2019,13:21:00
3,E243130,767,3,18-08-2019,13:06:00
2,G586239,1228,0,17-08-2019,09:34:00
2,E243130,283,147,04-11-2019,14:42:00
3,U559430,991,0,12-05-2019,10:02:00
2,M163408,969,22,21-10-2019,14:19:00
2,A475155,1093,0,16-06-2019,17:40:00
2,I281837,705,0,30-09-2019,16:49:00
3,I992869,1322,25,24-02-2019,15:47:00
1,Q921541,1205,25,19-02-2019,11:11:00
3,D411745,1316,191,31-10-2019,17:48:00
3,O362956,1073,0,02-02-2019,10:36:00
3,X409223,992,13,02-07-2019,08:17:00
2,V126561,1203,0,07-06-2019,19:35:00
1,L736768,1299,8,18-08-2019,10:37:00
3,J549755,395,143,07-08-2019,15:01:00
3,T664783,611,1,05-07-2019,17:25:00
3,G727038,361,0,06-04-2019,16:30:00
2,X409223,987,0,30-03-2019,11:52:00
2,K915074,1474,0,15-01-2019,17:49:00
3,A475155,349,5,12-08-2019,16:54:00
2,N119221,1035,6,20-09-2019,12:10:00
3,X409223,520,0,24-07-2019,16:49:00
2,T387561,737,6,26-10-2019,15:13:00
1,X991580,377,0,27-03-2019,15:38:00
3,B651033,677,0,31-12-2019,12:22:00
3,I543040,1397,6,15-12-2019,08:07:00
2,K222775,1085,20,14-01-2019,18:57:00
2,X825147,853,2,19-08-2019,13:43:00
2,K273930,208,2,05-11-2019,16:16:00
1,F542348,1491,0,27-11-2019,17:52:00
2,A166733,1073,17,13-11-2019,08:43:00
2,M163408,318,0,16-10-2019,09:31:00
2,I543040,706,26,20-10-2019,19:58:00
3,Q921541,540,0,02-03-2019,19:04:00
2,N119221,239,17,31-07-2019,19:43:00
2,O362956,1104,0,08-08-2019,17:16:00
2,S564705,503,0,30-08-2019,19:49:00
2,C206355,813,226,20-11-2019,19:33:00
1,I281837,914,14,01-05-2019,15:49:00
2,E988252,196,10,27-02-2019,16:43:00
1,X991580,820,5,19-12-2019,12:35:00
3,V828034,688,0,20-02-2019,17:46:00
3,E137708,1370,0,11-11-2019,12:55:00
3,V828034,759,0,15-03-2019,15:26:00
3,K222775,230,0,21-08-2019,08:39:00
3,L736768,1255,9,04-08-2019,18:09:00
3,S564705,1082,0,13-10-2019,12:54:00
1,M855788,1382,7,10-06-2019,18:10:00
3,S274120,1099,0,12-11-2019,09:45:00
2,J192194,1230,51,29-09-2019,16:50:00
3,K418200,659,0,30-05-2019,12:32:00
2,T664783,674,11,17-05-2019,09:19:00
1,J173690,824,86,10-06-2019,11:51:00
1,D774655,697,0,29-03-2019,17:42:00
2,K915074,1297,60,25-07-2019,17:25:00
3,S564705,1288,0,05-05-2019,19:31:00
3,K915074,77,278,24-07-2019,19:06:00
2,C206355,1012,0,03-12-2019,10:43:00
2,V828034,377,0,30-04-2019,11:55:00
3,K418200,1397,7,13-05-2019,19:52:00
3,S564705,501,0,07-07-2019,09:05:00
2,M855788,1189,19,09-12-2019,16:27:00
2,U559430,718,0,06-04-2019,08:11:00
3,T659609,649,17,03-10-2019,14:49:00
1,B651033,1337,0,30-01-2019,09:57:00
3,V732706,144,21,06-05-2019,08:42:00
3,G727038,280,0,18-09-2019,09:52:00
3,M163408,771,0,26-11-2019,16:03:00
3,K669566,198,7,29-01-2019,19:41:00
2,I543040,373,14,22-06-2019,18:40:00
3,I543040,1351,0,03-07-2019,12:48:00
2,P203824,663,21,21-03-2019,15:20:00
3,Q921541,1048,6,06-10-2019,09:01:00
3,E137708,523,23,29-08-2019,12:25:00
2,M794992,780,28,22-11-2019,17:09:00
3,V228277,1122,7,24-05-2019,09:55:00
1,X409223,1043,14,21-01-2019,11:39:00
3,E778362,184,20,19-06-2019,12:07:00
2,I281837,1240,0,30-01-2019,12:51:00
3,S564705,735,0,31-12-2019,13:18:00
3,K669566,1489,11,01-03-2019,17:45:00
3,G727038,445,0,04-07-2019,08:59:00
3,A475155,491,240,27-04-2019,17:42:00
3,K669566,778,0,25-10-2019,12:23:00
3,J173690,1174,28,20-07-2019,11:04:00
1,B971624,466,0,24-06-2019,09:49:00
2,X991580,1414,0,13-04-2019,16:30:00
3,X825147,1421,13,24-08-2019,09:56:00
2,Q921541,1330,0,24-01-2019,10:09:00
2,J549755,1353,19,12-10-2019,08:46:00
2,G586239,1099,0,23-06-2019,12:30:00
3,G586239,1402,0,01-11-2019,16:45:00
2,M794992,530,5,17-04-2019,10:46:00
2,X110622,951,0,26-12-2019,16:57:00
3,K418200,367,17,22-10-2019,15:45:00
2,V828034,937,7,03-06-2019,18:43:00
3,S564705,738,104,11-08-2019,10:19:00
1,G586239,554,0,04-04-2019,08:37:00
2,I992869,1448,6,09-11-2019,13:22:00
1,N470942,174,30,31-01-2019,16:28:00
1,O362956,1314,1,31-08-2019,12:24:00
2,G586239,547,0,21-12-2019,10:13:00
1,E137708,685,299,19-06-2019,12:30:00
3,Q921541,1452,0,01-11-2019,11:15:00
3,C319958,1407,2,03-09-2019,08:31:00
2,Y193775,941,0,22-06-2019,19:10:00
2,I281837,299,16,10-12-2019,17:55:00
2,O856292,739,0,01-03-2019,15:23:00
1,I543040,333,25,30-01-2019,11:26:00
3,K669566,1279,0,29-09-2019,17:01:00
3,K669566,71,0,11-06-2019,10:42:00
2,J419954,478,2,22-08-2019,10:46:00
2,V828034,818,11,17-09-2019,19:53:00
1,K669566,1498,0,28-01-2019,16:34:00
3,F542348,972,0,06-04-2019,10:28:00
3,G586239,1308,0,12-03-2019,19:50:00
3,V126561,267,21,18-08-2019,15:13:00
2,M163408,1305,20,24-04-2019,09:00:00
2,E988252,395,170,07-09-2019,10:15:00
1,G586239,76,10,31-08-2019,19:41:00
3,D774655,243,41,10-05-2019,13:05:00
3,O362956,1396,0,17-01-2019,19:37:00
1,K399501,436,18,29-01-2019,16:42:00
3,F542348,60,27,01-11-2019,09:12:00
1,M855788,689,5,01-12-2019,15:10:00
2,S564705,1091,202,14-11-2019,12:15:00
2,T398672,381,23,11-02-2019,09:55:00
3,U194381,1290,13,16-12-2019,11:13:00
3,L736768,1397,10,04-03-2019,16:15:00
3,T398672,816,0,15-08-2019,09:06:00
3,X825147,368,8,05-12-2019,10:55:00
3,B651033,88,22,13-11-2019,16:57:00
1,C206355,352,0,27-06-2019,10:50:00
3,A475155,996,20,23-08-2019,09:46:00
3,P286634,10,0,17-03-2019,19:13:00
3,J419954,1075,2,31-08-2019,19:03:00
3,X991580,194,0,04-05-2019,13:01:00
3,E243130,384,4,20-03-2019,15:13:00
1,K273930,1010,0,15-06-2019,12:16:00
3,C206355,966,0,17-12-2019,09:09:00
3,D411745,1276,0,27-04-2019,12:06:00
1,U559430,1450,0,15-10-2019,18:30:00
2,A166733,1083,25,20-01-2019,13:01:00
2,M794992,32,1,17-05-2019,18:26:00
2,V828034,440,26,12-01-2019,11:45:00
2,A475155,511,0,16-07-2019,17:52:00
3,M855788,512,35,01-09-2019,08:27:00
2,V732706,1311,18,27-01-2019,17:49:00
3,N620104,1430,17,04-12-2019,17:16:00
1,P286634,1114,271,31-12-2019,12:20:00
3,F542348,682,19,12-01-2019,08:57:00
3,S704443,981,26,29-04-2019,08:04:00
1,Y193775,23,19,19-09-2019,08:50:00
2,P286634,784,204,22-09-2019,14:13:00
3,K273930,1358,0,15-10-2019,10:49:00
2,G727038,822,88,22-09-2019,08:43:00
3,P286634,146,0,02-02-2019,11:18:00
2,U559430,1179,159,07-07-2019,08:10:00
1,D774655,1404,30,16-09-2019,19:54:00
3,V828034,1078,0,09-10-2019,18:15:00
2,X409223,690,25,21-10-2019,19:54:00
3,V828034,1108,14,06-02-2019,19:27:00
3,A475155,1071,4,19-02-2019,10:36:00
3,O856292,1469,88,12-07-2019,16:28:00
1,S564705,569,8,08-02-2019,08:56:00
3,X991580,1186,20,11-01-2019,12:30:00
3,E988252,102,9,21-12-2019,19:48:00
3,K418200,630,22,18-01-2019,11:09:00
2,M855788,536,9,30-05-2019,19:21:00
3,N772493,1438,0,28-11-2019,09:40:00
1,E778362,664,8,08-12-2019,14:49:00
1,N470942,356,0,26-09-2019,09:27:00
2,K669566,122,4,10-03-2019,19:20:00
1,E137708,757,0,07-01-2019,10:33:00
3,I992869,300,11,01-10-2019,09:09:00
3,M794992,158,0,05-12-2019,19:39:00
3,M794992,1491,0,13-09-2019,19:51:00
2,T664783,1313,0,12-05-2019,15:45:00
3,Y193775,146,1,06-06-2019,10:24:00
2,J419954,719,27,15-03-2019,15:52:00
3,J173690,526,3,14-02-2019,18:22:00
1,L736768,1187,6,12-05-2019,13:33:00
2,E243130,607,0,19-09-2019,10:18:00
3,K915074,903,48,16-02-2019,09:05:00
2,T398672,1466,0,21-11-2019,15:01:00
1,X825147,1169,21,26-06-2019,18:16:00
2,X991580,525,15,20-02-2019,14:15:00
3,U194381,300,0,03-09-2019,13:24:00
3,V732706,441,5,24-03-2019,16:36:00
1,T664783,670,0,28-11-2019,18:34:00
3,N620104,339,157,12-08-2019,18:32:00
3,T664783,926,27,25-02-2019,15:37:00
3,J192194,1212,0,02-08-2019,14:40:00
2,K915074,1474,12,19-10-2019,18:07:00
1,N470942,433,0,16-11-2019,15:03:00
2,B861430,1460,74,12-04-2019,16:18:00
3,J632516,1083,14,06-08-2019,08:40:00
3,K418200,66,0,27-09-2019,16:32:00
3,B651033,821,190,01-05-2019,08:55:00
1,P286634,255,19,16-07-2019,17:27:00
2,X110622,1057,16,01-12-2019,15:25:00
2,K418200,235,0,28-03-2019,16:57:00
2,V732706,547,0,08-09-2019,08:37:00
3,I543040,45,0,17-07-2019,19:25:00
1,V228277,347,0,17-11-2019,11:06:00
2,E243130,1034,6,04-01-2019,09:01:00
2,C206355,1107,16,16-01-2019,12:35:00
3,X825147,791,0,06-10-2019,11:57:00
3,H438047,450,0,19-02-2019,19:09:00
3,F533051,305,4,27-10-2019,11:12:00
1,D774655,360,0,27-02-2019,11:23:00
2,E243130,39,262,22-02-2019,19:40:00
2,O856292,662,9,28-09-2019,08:28:00
3,U559430,1064,30,01-03-2019,12:58:00
2,K273930,647,272,21-07-2019,15:02:00
3,A475155,1470,7,13-05-2019,09:39:00
3,V732706,1014,0,18-07-2019,14:20:00
3,Y193775,1479,0,23-03-2019,17:35:00
3,V126561,943,0,24-09-2019,18:58:00
3,E988252,312,298,23-07-2019,15:37:00
2,N119221,439,9,01-12-2019,13:23:00
3,A166733,554,7,24-09-2019,16:12:00
3,V228277,1308,0,28-10-2019,13:41:00
3,M855788,1277,19,08-06-2019,09:32:00
1,T387561,658,272,07-10-2019,16:00:00
3,I281837,612,9,23-04-2019,16:04:00
2,I992869,1237,1,27-11-2019,11:27:00
2,I992869,1415,117,06-07-2019,11:22:00
3,C319958,74,191,21-11-2019,16:09:00
2,D411745,799,0,16-02-2019,12:50:00
3,X991580,1325,12,20-04-2019,12:18:00
1,X825147,1141,0,12-08-2019,11:20:00
2,P203824,1240,36,27-08-2019,17:04:00
2,X991580,667,29,29-03-2019,10:58:00
3,I992869,1407,0,22-06-2019,16:16:00
2,J632516,102,0,02-08-2019,11:18:00
1,S564705,936,0,17-06-2019,13:39:00
3,D774655,1107,14,09-03-2019,19:00:00
3,J549755,48,0,08-12-2019,18:04:00
2,B861430,1304,0,20-08-2019,17:12:00
3,D411745,649,18,10-03-2019,19:28:00
2,G727038,360,9,11-05-2019,15:03:00
3,F533051,392,0,24-04-2019,17:55:00
3,S274120,1140,0,14-10-2019,09:02:00
1,V828034,418,17,05-07-2019,08:52:00
3,S704443,1441,11,07-11-2019,08:07:00
1,H438047,739,26,24-03-2019,09:42:00
3,X110622,693,26,11-10-2019,18:22:00
3,A475155,978,27,14-02-2019,18:34:00
2,A475155,195,21,23-01-2019,15:22:00
3,X991580,530,148,12-06-2019,11:54:00
2,K915074,1328,0,11-05-2019,19:46:00
3,L736768,646,20,25-12-2019,10:55:00
2,B971624,1275,12,04-06-2019,09:55:00
3,B861430,206,14,24-06-2019,11:14:00
1,V126561,1272,0,29-04-2019,14:02:00
3,A475155,600,0,16-05-2019,09:54:00
3,N772493,569,0,14-06-2019,16:24:00
3,B971624,1329,0,25-06-2019,15:22:00
1,M163408,595,13,21-07-2019,19:09:00
2,S274120,1349,0,19-11-2019,16:26:00
1,Q921541,70,0,12-08-2019,17:02:00
2,A166733,1206,27,21-08-2019,11:27:00
2,K273930,1143,22,11-08-2019,16:58:00
3,S564705,1223,0,21-03-2019,08:20:00
1,T659609,754,19,31-03-2019,08:51:00
3,S564705,1180,177,20-11-2019,11:25:00
1,T398672,143,8,16-03-2019,16:13:00
2,T387561,968,123,25-07-2019,15:39:00
2,D774655,506,122,24-03-2019,14:25:00
2,I543040,1132,8,16-05-2019,17:26:00
3,T664783,1295,11,27-06-2019,09:01:00
3,N119221,733,0,08-02-2019,13:40:00
1,F533051,626,159,27-05-2019,18:48:00
2,Y193775,636,0,15-11-2019,12:37:00
1,K222775,1427,0,20-04-2019,12:44:00
2,D411745,1272,0,13-04-2019,11:33:00
2,X409223,687,0,03-12-2019,15:33:00
3,D774655,364,14,06-07-2019,08:07:00
3,D411745,779,0,02-01-2019,14:37:00
3,C319958,275,0,20-11-2019,11:13:00
1,M794992,1100,0,20-08-2019,19:18:00
2,D411745,384,22,27-04-2019,18:17:00
3,U194381,414,126,22-04-2019,14:49:00
3,S704443,393,22,06-11-2019,19:13:00
3,E988252,753,0,27-08-2019,16:10:00
1,B971624,1381,0,25-04-2019,16:20:00
1,N620104,164,0,16-08-2019,14:15:00
3,T398672,627,17,21-10-2019,09:49:00
1,B971624,278,176,19-08-2019,15:22:00
2,K915074,772,10,09-06-2019,12:25:00
2,B971624,70,278,21-11-2019,11:39:00
3,I281837,921,17,07-08-2019,10:06:00
3,A475155,543,0,07-05-2019,16:03:00
3,C206355,1279,0,18-10-2019,09:14:00
2,D774655,1407,6,28-10-2019,15:11:00
2,U194381,98,0,13-01-2019,12:39:00
3,M163408,1173,0,04-03-2019,17:41:00
2,A475155,139,0,18-11-2019,10:54:00
1,E243130,324,0,09-12-2019,10:34:00
1,E137708,1025,7,13-06-2019,13:04:00
3,N470942,209,19,09-06-2019,14:17:00
2,Y193775,1253,9,21-03-2019,11:05:00
2,K915074,1399,0,04-11-2019,12:57:00
3,U559430,182,0,19-02-2019,16:40:00
3,G727038,797,0,01-01-2019,16:14:00
2,B861430,1430,18,01-02-2019,10:44:00
3,U641256,762,16,15-03-2019,08:04:00
3,E988252,1087,0,25-08-2019,15:42:00
2,B971624,732,24,29-11-2019,08:18:00
3,V126561,140,0,11-03-2019,12:32:00
3,O856292,15,2,04-09-2019,18:59:00
1,L736768,1274,0,27-08-2019,15:01:00
3,G727038,788,27,13-10-2019,16:23:00
3,A166733,1463,24,13-01-2019,12:58:00
1,S704443,1247,1,28-11-2019,15:22:00
1,F542348,251,0,21-03-2019,09:07:00
3,M163408,1153,0,13-08-2019,11:40:00
3,U194381,1191,0,26-01-2019,09:16:00
3,E137708,107,0,19-10-2019,19:49:00
3,S564705,790,5,15-06-2019,09:40:00
3,K222775,36,0,10-11-2019,17:57:00
3,N772493,1499,193,17-03-2019,14:07:00
2,J173690,1272,0,02-09-2019,12:32:00
3,A475155,775,14,08-06-2019,17:45:00
2,U641256,1449,0,14-05-2019,17:18:00
3,T387561,988,30,01-01-2019,12:58:00
1,S274120,289,6,10-10-2019,16:55:00
2,D774655,232,26,20-08-2019,12:21:00
3,G586239,104,256,15-03-2019,09:59:00
3,Y193775,1397,0,07-06-2019,16:13:00
3,E778362,966,0,14-11-2019,08:48:00
3,N470942,354,4,05-10-2019,12:06:00
3,E988252,437,23,06-01-2019,13:45:00
2,Q921541,1075,0,06-11-2019,09:03:00
3,I543040,887,0,05-07-2019,17:34:00
2,E778362,158,0,22-06-2019,11:02:00
3,L736768,925,6,04-04-2019,09:08:00
2,V228277,1011,0,11-01-2019,12:14:00
1,K418200,295,39,12-07-2019,11:06:00
2,T387561,1107,28,15-08-2019,16:58:00
2,H438047,471,5,18-04-2019,10:02:00
3,M163408,1188,7,26-12-2019,14:46:00
1,G727038,1381,0,27-08-2019,13:38:00
3,F542348,746,0,13-01-2019,13:25:00
3,X825147,602,0,15-01-2019,08:28:00
2,C319958,442,0,29-09-2019,19:47:00
2,N119221,240,123,21-12-2019,17:12:00
2,M794992,512,5,19-02-2019,18:30:00
2,B651033,178,29,03-02-2019,15:07:00
2,K915074,1231,21,09-11-2019,13:21:00
2,E137708,364,0,04-08-2019,13:30:00
2,I992869,947,280,29-08-2019,09:01:00
3,X825147,1045,27,26-09-2019,18:42:00
2,V228277,660,27,13-02-2019,11:06:00
2,F533051,260,0,19-07-2019,12:49:00
3,E243130,1141,0,17-08-2019,10:46:00
1,T664783,1409,8,27-10-2019,15:00:00
1,C206355,569,21,15-01-2019,13:49:00
1,D411745,1078,0,06-08-2019,14:43:00
1,J173690,156,29,04-09-2019,13:01:00
3,K669566,518,0,25-06-2019,12:43:00
2,B971624,512,0,12-12-2019,14:43:00
3,E137708,667,3,27-09-2019,14:40:00
2,X825147,459,0,31-07-2019,08:58:00
3,X991580,152,59,01-12-2019,16:33:00
2,P203824,1045,0,16-12-2019,13:07:00
3,B861430,1289,0,03-08-2019,16:38:00
2,T387561,1260,0,14-12-2019,16:37:00
3,I281837,367,0,22-02-2019,17:57:00
3,E243130,1198,175,12-06-2019,17:34:00
2,B861430,720,0,19-11-2019,14:31:00
2,U641256,1106,279,02-02-2019,12:28:00
3,K669566,728,0,09-09-2019,10:37:00
3,E137708,423,21,23-05-2019,14:19:00
2,H438047,1348,24,20-02-2019,17:36:00
3,J192194,1307,30,02-12-2019,19:35:00
2,B861430,640,0,01-12-2019,09:38:00
1,A166733,498,29,14-08-2019,14:20:00
3,X825147,939,10,21-08-2019,12:40:00
2,K399501,1038,15,16-05-2019,16:33:00
2,C319958,251,22,13-08-2019,16:49:00
2,J173690,1257,209,19-11-2019,10:36:00
2,K915074,1260,25,07-02-2019,11:21:00
2,K915074,796,27,22-11-2019,11:00:00
3,T659609,668,2,16-12-2019,12:45:00
1,Q921541,442,28,10-10-2019,14:50:00
2,N620104,131,0,07-06-2019,16:31:00
3,V228277,1474,4,15-01-2019,08:55:00
2,F533051,1327,0,15-10-2019,14:24:00
1,J173690,1177,24,14-01-2019,08:30:00
2,O856292,951,16,22-03-2019,15:24:00
3,P286634,1242,0,01-04-2019,16:59:00
3,Q921541,86,1,02-06-2019,08:14:00
2,T387561,1035,0,31-01-2019,08:24:00
3,G727038,739,4,20-01-2019,10:17:00
2,J549755,816,0,09-02-2019,11:16:00
3,S274120,1480,5,07-03-2019,08:59:00
3,E988252,1022,3,08-10-2019,10:31:00
3,V732706,689,13,07-08-2019,19:41:00
2,S564705,178,6,23-04-2019,16:43:00
3,O856292,515,0,17-11-2019,19:30:00
3,X991580,840,17,24-03-2019,10:19:00
2,X110622,575,0,10-05-2019,14:07:00
3,B651033,991,0,24-11-2019,09:19:00
3,P203824,908,131,08-06-2019,13:27:00
2,A166733,110,11,15-06-2019,10:11:00
2,M794992,854,7,20-10-2019,09:57:00
3,O362956,484,6,12-08-2019,08:10:00
2,V228277,596,24,19-12-2019,15:09:00
1,S274120,927,0,04-10-2019,10:10:00
2,B971624,657,0,11-10-2019,11:57:00
2,P203824,354,31,01-05-2019,18:17:00
2,T398672,378,0,25-02-2019,18:09:00
3,T659609,928,162,17-11-2019,17:34:00
3,A475155,131,269,10-12-2019,13:45:00
1,N470942,1174,4,24-06-2019,15:12:00
2,E137708,1419,6,31-07-2019,14:42:00
2,O856292,616,15,22-01-2019,14:31:00
3,K273930,128,0,27-03-2019,13:21:00
1,U559430,1328,0,11-10-2019,17:13:00
3,D774655,675,0,28-04-2019,09:48:00
2,M855788,1339,12,04-12-2019,08:40:00
2,K418200,870,0,20-03-2019,15:42:00
1,B971624,317,28,24-01-2019,14:49:00
1,T387561,1463,27,14-04-2019,08:58:00
2,S274120,663,22,03-05-2019,12:54:00
1,E988252,132,13,16-07-2019,08:45:00
1,K418200,1380,0,13-12-2019,14:50:00
3,N119221,81,23,17-04-2019,12:21:00
3,N119221,812,168,23-06-2019,10:50:00
3,N772493,250,0,11-06-2019,19:06:00
3,O362956,725,23,11-09-2019,12:42:00
3,M163408,953,28,12-06-2019,16:35:00
3,D411745,584,259,30-12-2019,12:21:00
1,O856292,928,5,30-06-2019,14:33:00
3,N470942,1250,0,29-07-2019,19:00:00
3,V126561,447,0,01-05-2019,18:49:00
1,H438047,1040,13,16-10-2019,18:21:00
3,K669566,153,0,29-07-2019,17:28:00
3,F533051,1434,0,31-03-2019,13:07:00
3,X110622,229,187,27-04-2019,18:16:00
3,S564705,737,7,17-07-2019,16:42:00
1,E778362,156,10,16-01-2019,12:27:00
2,G727038,1451,7,01-07-2019,12:45:00
1,S704443,155,0,05-02-2019,17:13:00
1,B971624,96,0,03-03-2019,15:05:00
3,X409223,750,24,05-01-2019,13:42:00
3,S704443,510,222,11-10-2019,17:16:00
3,K399501,275,11,28-04-2019,08:56:00
1,E137708,534,13,13-04-2019,15:03:00
3,A166733,1310,0,09-10-2019,09:36:00
3,Y193775,809,0,15-09-2019,13:30:00
3,Q921541,118,23,05-02-2019,18:33:00
3,J632516,1093,0,26-02-2019,16:13:00
1,M794992,646,0,26-06-2019,16:53:00
1,V732706,795,10,10-05-2019,11:23:00
3,K273930,837,0,10-06-2019,19:39:00
2,I543040,483,0,15-01-2019,11:55:00
2,G727038,814,4,04-08-2019,12:13:00
2,O362956,1184,27,04-03-2019,12:31:00
2,U559430,1144,0,08-09-2019,12:17:00
3,C206355,1478,0,20-09-2019,09:19:00
3,N119221,1237,265,06-10-2019,15:22:00
2,I992869,939,0,21-01-2019,13:35:00
2,U194381,444,25,12-09-2019,12:36:00
2,I992869,1417,0,21-01-2019,12:20:00
3,M855788,780,19,17-03-2019,11:15:00
2,J549755,154,0,12-11-2019,19:21:00
3,L736768,1372,0,02-04-2019,10:24:00
3,M163408,780,23,27-03-2019,13:15:00
2,U559430,497,0,26-01-2019,11:42:00
3,E137708,1155,20,20-05-2019,17:11:00
1,K399501,25,0,26-06-2019,16:45:00
3,Q921541,1004,30,13-10-2019,13:19:00
2,F533051,290,21,10-12-2019,13:42:00
2,K418200,95,0,10-11-2019,17:22:00
3,B651033,1420,0,30-01-2019,19:21:00
2,D411745,23,4,21-03-2019,13:22:00
2,A475155,221,9,02-07-2019,11:01:00
2,X991580,1198,7,20-07-2019,13:57:00
1,K669566,20,0,06-03-2019,08:24:00
3,S704443,982,0,24-07-2019,13:37:00
3,G586239,819,0,21-05-2019,10:51:00
3,H438047,788,0,01-06-2019,11:49:00
3,Y193775,136,0,03-02-2019,11:21:00
1,M163408,655,190,22-11-2019,17:27:00
3,N620104,1345,0,11-01-2019,19:28:00
3,A166733,815,23,11-02-2019,08:36:00
3,P286634,795,30,07-06-2019,09:17:00
3,M794992,290,213,14-03-2019,13:14:00
1,O856292,660,0,15-01-2019,08:58:00
3,N119221,332,0,15-09-2019,12:19:00
2,K418200,431,29,21-05-2019,15:36:00
1,J632516,106,29,04-02-2019,19:25:00
2,V828034,1007,4,13-07-2019,17:34:00
